open_time,open,high,low,close
2026-03-07 14:39:00,67914.6,68083.79,67912.85,68034.41
2026-03-07 14:42:00,68034.41,68076.85,68016.76,68016.77
2026-03-07 14:45:00,68016.77,68048.8,68016.76,68020.28
2026-03-07 14:48:00,68020.27,68080.11,67978.12,68029.51
2026-03-07 14:51:00,68029.51,68063.75,68017.26,68050.82
2026-03-07 14:54:00,68050.82,68050.82,68014.55,68033.35
2026-03-07 14:57:00,68033.35,68040.34,68016.69,68016.7
2026-03-07 15:00:00,68016.7,68016.74,67947.89,67990.97
2026-03-07 15:03:00,67990.98,68020.53,67952.81,67976.72
2026-03-07 15:06:00,67976.73,68020.33,67976.72,67996.34
2026-03-07 15:09:00,67996.34,67996.35,67935.11,67935.11
2026-03-07 15:12:00,67935.11,67963.73,67916.37,67920.17
